UNITID,XF3A01,F3A01,XF3A01A,F3A01A,XF3A01B,F3A01B,XF3A01C,F3A01C,XF3A02,F3A02,XF3A02A,F3A02A,XF3A03,F3A03,XF3A04,F3A04,XF3A05,F3A05,XF3A06,F3A06,XF3A07,F3A07,XF3A08,F3A08,XF3A09,F3A09,XF3A10,F3A10,XF3A11,F3A11,XF3A12,F3A12,XF3B01,F3B01,XF3B02,F3B02,XF3B03,F3B03,XF3B04,F3B04,XF3B05,F3B05,XF3B06,F3B06,XF3B07,F3B07,XF3B08,F3B08,XF3C01,F3C01,XF3C02,F3C02,XF3C03,F3C03,XF3C03A,F3C03A,XF3C03B,F3C03B,XF3C04,F3C04,XF3C05,F3C05,XF3C06,F3C06,XF3C07,F3C07,XF3C08,F3C08,XF3D01,F3D01,XF3D02,F3D02,XF3D02A,F3D02A,XF3D02B,F3D02B,XF3D03,F3D03,XF3D03A,F3D03A,XF3D03B,F3D03B,XF3D03C,F3D03C,XF3D03D,F3D03D,XF3D04,F3D04,XF3D05,F3D05,XF3D06,F3D06,XF3D07,F3D07,XF3D12,F3D12,XF3D08,F3D08,XF3D09,F3D09,XF3E011,F3E011,XF3E012,F3E012,XF3E02A1,F3E02A1,XF3E02A2,F3E02A2,XF3E02B1,F3E02B1,XF3E02B2,F3E02B2,XF3E03A1,F3E03A1,XF3E03A2,F3E03A2,XF3E03B1,F3E03B1,XF3E03B2,F3E03B2,XF3E03C1,F3E03C1,XF3E03C2,F3E03C2,XF3E041,F3E041,XF3E042,F3E042,XF3E051,F3E051,XF3E101,F3E101,XF3E102,F3E102,XF3E061,F3E061,XF3E062,F3E062,XF3E071,F3E071,XF3E072,F3E072,XF3E073,F3E073,XF3E074,F3E074,XF3E075,F3E075,XF3E076,F3E076,XF3E077,F3E077,XF3F01,F3F01,XF3F02,F3F02,F3F03   
485953,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",24806,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24806,"R",0,"R",0,"R",0,"R",532744,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",532744,"R",218349,"R",167249,"R",0,"R",0,"R",0,"R",0,"R",167249,"R",19396,"R",19396,"R",19396,"R",77150,"R",18686,"A",,"A",,"R",0,"A",,"A",,"R",4333,"R",0,"R",486477,"R",224727,"R",0,"R",77150,"R",0,"R",0,"R",184600,"A",,"A",,-2
485962,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",94909,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",94909,"R",0,"R",0,"R",0,"R",191203,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12594,"A",,"A",,"R",0,"R",203797,"R",64241,"R",34554,"R",0,"R",0,"R",0,"R",0,"R",36012,"R",10326,"R",4858,"R",1854,"R",31609,"R",12651,"A",,"A",,"R",0,"A",,"A",,"R",42736,"R",2573,"R",179456,"R",61958,"R",0,"R",43752,"R",5689,"R",1585,"R",66472,"A",,"A",,-2
486105,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",5262,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5262,"R",0,"Z",0,"R",0,"R",31458,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",27760,"A",,"A",,"R",5155,"R",64373,"R",6000,"R",1200,"R",1000,"Z",0,"R",8000,"Z",0,"R",9000,"R",100,"R",16500,"R",100,"R",22373,"R",100,"A",,"A",,"R",1500,"A",,"A",,"R",0,"R",0,"R",64373,"R",1500,"R",0,"R",20000,"R",12500,"Z",0,"R",30373,"A",,"A",,-2
486123,"R",466801,"R",0,"R",61308,"R",0,"R",2148423,"R",0,"R",-1681622,"R",466801,"R",0,"R",0,"R",33932,"R",0,"R",65513,"R",99445,"R",38137,"R",61308,"R",579637,"R",1160960,"R",0,"R",-581323,"R",0,"R",-939410,"R",-160889,"R",-1681622,"R",129884,"Z",0,"Z",0,"Z",0,"Z",0,"R",68390,"R",198274,"R",19962,"R",0,"R",19962,"R",572321,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4606,"R",2710,"Z",0,"A",,"R",0,"R",579637,"R",290665,"R",290665,"Z",0,"Z",0,"Z",0,"Z",0,"R",304431,"R",187803,"R",0,"R",0,"R",0,"R",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",565864,"R",0,"R",1160960,"R",478468,"R",21690,"R",626710,"R",2716,"R",0,"R",31376,"R",0,"R",800, 3
486141,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6196,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6196,"Z",0,"Z",0,"Z",0,"R",90000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",90000,"R",58568,"R",58568,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",18804,"Z",0,"A",,"A",,"Z",0,"A",,"A",,"R",32935,"R",20000,"R",110307,"R",78568,"R",0,"R",30000,"Z",0,"Z",0,"R",1739,"A",,"A",,-2
486169,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",285625,"R",0,"R",0,"R",0,"R",0,"R",0,"R",285625,"R",0,"R",0,"R",0,"R",911947,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",50678,"A",,"A",,"R",0,"R",962625,"R",202153,"R",119033,"R",0,"R",0,"R",0,"R",0,"R",444853,"R",170217,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",31377,"R",0,"R",678383,"R",289250,"R",2679,"R",107536,"R",30185,"R",1192,"R",247541,"A",,"A",,-2
486239,"R",13455626,"R",0,"R",10408090,"R",5500,"R",9220243,"R",8900000,"R",4235383,"R",13455626,"R",9034520,"R",1521541,"R",919351,"R",365435,"R",79961,"R",11920808,"R",1512718,"R",10408090,"R",5195026,"R",4576117,"R",957713,"R",1576622,"R",0,"R",2658761,"R",0,"R",4235383,"R",155025,"R",0,"R",0,"R",0,"R",0,"R",0,"R",155025,"R",0,"R",0,"R",0,"R",4978530,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",216496,"R",5195026,"R",774015,"R",607105,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3802102,"R",1252373,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4576117,"R",1859478,"R",0,"R",0,"R",189003,"R",0,"R",2527636,"R",952803,"R",952803, 3
486248,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",330397,"R",0,"R",0,"R",0,"R",0,"R",25950,"R",356347,"R",0,"R",0,"R",0,"R",841015,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",87500,"A",,"A",,"R",0,"R",928515,"R",165000,"R",85000,"R",0,"Z",0,"R",0,"Z",0,"R",2500,"R",1000,"R",2500,"R",1000,"R",2500,"R",1000,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",172500,"R",88000,"R",0,"R",23000,"R",5757,"R",0,"R",55743,"A",,"A",,-2
486309,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",144556,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",144556,"Z",0,"Z",0,"Z",0,"R",279507,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",45041,"A",,"A",,"R",0,"R",324548,"R",85315,"R",15000,"Z",0,"Z",0,"Z",0,"Z",0,"R",73252,"R",11387,"R",12150,"R",8401,"R",88022,"R",52821,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",258739,"R",87609,"R",0,"R",163653,"R",5085,"R",2392,"R",0,"A",,"A",,-2
486327,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",92055,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92055,"R",0,"R",0,"R",0,"R",92055,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",55575,"R",0,"A",,"A",,"R",80369,"R",227999,"R",85950,"R",85950,"R",3500,"R",1050,"R",0,"R",0,"R",10100,"R",2300,"R",3400,"R",1100,"R",33200,"R",4500,"A",,"A",,"R",0,"A",,"A",,"R",53100,"R",0,"R",189250,"R",94900,"R",0,"R",8500,"R",4150,"R",0,"R",81700,"A",,"A",,-2
486345,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",236406,"R",0,"R",0,"R",0,"R",0,"R",0,"R",236406,"R",0,"R",0,"R",0,"R",2191765,"R",236406,"R",236406,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8001,"R",0,"A",,"A",,"R",2155,"R",2438327,"R",539401,"R",400004,"R",0,"R",0,"R",0,"R",0,"R",525338,"R",152394,"R",350225,"R",108852,"R",875562,"R",174164,"A",,"A",,"R",0,"A",,"A",,"R",26669,"R",0,"R",2317195,"R",835414,"R",9125,"R",142565,"R",25691,"R",978,"R",1303422,"A",,"A",,-2
486354,"R",553661,"Z",0,"R",21318,"Z",0,"R",366820,"Z",0,"R",186841,"R",553661,"R",0,"R",0,"R",208159,"Z",0,"Z",0,"R",208159,"R",186841,"R",21318,"R",681773,"R",680776,"R",0,"R",997,"R",0,"R",180079,"R",5765,"R",186841,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",681773,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",681773,"R",197650,"R",182296,"R",0,"R",0,"R",0,"R",0,"R",110930,"R",101930,"R",72157,"R",62157,"R",104399,"R",86790,"R",195640,"R",0,"R",0,"R",0,"Z",0,"R",0,"R",0,"R",680776,"R",433173,"R",0,"R",239146,"R",8457,"R",0,"R",0,"R",0,"R",0, 3
486372,"R",1218033,"R",0,"R",265356,"R",0,"R",523677,"R",73904,"R",694356,"R",1218033,"R",0,"R",200000,"R",323334,"R",0,"R",0,"R",523334,"R",257978,"R",265356,"R",1044646,"R",1192929,"R",148283,"R",0,"R",603455,"R",165280,"R",-74379,"R",694356,"R",69632,"R",0,"R",0,"R",0,"R",0,"R",0,"R",69632,"R",0,"R",0,"R",0,"R",996169,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",470,"R",0,"R",0,"A",,"R",48007,"R",1044646,"R",336698,"R",336698,"R",0,"R",0,"R",0,"R",0,"R",124272,"R",59483,"R",151844,"R",144106,"R",580115,"R",64328,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",1192929,"R",604615,"R",33186,"R",24982,"R",85297,"R",20243,"R",424606,"R",0,"R",800, 3
486381,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",187381,"R",0,"R",0,"R",0,"R",0,"R",0,"R",187381,"R",0,"R",0,"R",0,"R",1847395,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",1847395,"R",389583,"R",193188,"R",0,"R",0,"R",0,"R",0,"R",100443,"R",100443,"R",163342,"R",163342,"R",315225,"R",315225,"A",,"A",,"R",0,"A",,"A",,"R",750018,"R",0,"R",1718611,"R",772198,"R",12004,"R",0,"R",63708,"R",12004,"R",858697,"A",,"A",,-2
486390,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",309794,"R",109791,"R",1192741,"R",1192741,"Z",0,"R",48000,"R",1660326,"R",0,"Z",0,"R",0,"R",2434544,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13081,"A",,"A",,"R",0,"R",2447625,"R",351762,"R",199584,"R",0,"Z",0,"R",0,"Z",0,"R",243637,"R",230231,"R",267938,"R",119038,"R",48582,"R",44942,"A",,"A",,"R",0,"A",,"A",,"R",436263,"R",0,"R",1348182,"R",593795,"Z",0,"R",698380,"R",55944,"Z",0,"R",63,"A",,"A",,-2
486415,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",888238,"R",0,"R",0,"R",0,"R",0,"R",0,"R",888238,"R",0,"R",0,"R",0,"R",3246414,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",3246414,"R",1288766,"R",1095760,"R",0,"R",0,"R",61914,"R",0,"R",171592,"R",120613,"R",103863,"R",83223,"R",760300,"R",650282,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",2386435,"R",1949878,"R",95682,"R",340875,"R",0,"R",0,"R",0,"A",,"A",,-2
486424,"R",1577530,"R",0,"R",928163,"R",0,"R",969859,"R",774197,"R",607671,"R",1577530,"R",1224803,"R",322950,"R",153651,"R",0,"R",0,"R",1701404,"R",773241,"R",928163,"R",1322084,"R",816318,"R",-496568,"R",9198,"R",0,"R",598483,"R",-10,"R",607671,"R",377975,"R",0,"R",0,"R",0,"R",0,"R",0,"R",377975,"R",0,"R",0,"R",0,"R",1322084,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",1322084,"R",511819,"R",505008,"R",0,"R",0,"R",0,"R",0,"R",42050,"R",16500,"R",52400,"R",20000,"R",147815,"R",22500,"R",22100,"R",17400,"R",0,"A",,"A",,"R",40134,"R",21000,"R",816318,"R",602408,"R",45700,"R",93500,"R",0,"R",0,"R",74710,"R",30000,"R",11000, 3
486442,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",217270,"R",4194,"Z",0,"Z",0,"Z",0,"Z",0,"R",221464,"Z",0,"Z",0,"Z",0,"R",407022,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",87108,"A",,"A",,"R",0,"R",494130,"R",225386,"R",225386,"R",0,"Z",0,"R",0,"Z",0,"R",82281,"R",82281,"R",85795,"R",85795,"R",30948,"R",11477,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",424410,"R",404939,"R",0,"R",6327,"R",8304,"R",0,"R",4840,"A",,"A",,-2
486497,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",371276,"R",6501,"Z",0,"Z",0,"Z",0,"Z",0,"R",377777,"Z",0,"Z",0,"Z",0,"R",493385,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",18000,"A",,"A",,"R",0,"R",511385,"R",79683,"R",48403,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"Z",0,"R",0,"Z",0,"R",258695,"R",23500,"A",,"A",,"Z",0,"A",,"A",,"R",71903,"R",0,"R",410281,"R",71903,"R",0,"R",119088,"R",4497,"R",0,"R",214793,"A",,"A",,-2
486503,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",311609,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",311609,"Z",0,"Z",0,"Z",0,"R",413908,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",79296,"A",,"A",,"R",0,"R",493204,"R",277483,"R",133035,"Z",0,"Z",0,"Z",0,"Z",0,"R",27352,"Z",0,"R",27352,"Z",0,"R",27352,"Z",0,"A",,"A",,"Z",0,"A",,"A",,"R",9000,"R",0,"R",368539,"R",133035,"R",0,"R",45508,"R",0,"R",0,"R",189996,"A",,"A",,-2
486512,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",294006,"R",0,"R",0,"R",0,"R",0,"R",0,"R",294006,"R",0,"R",0,"R",0,"R",624180,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",624180,"R",161924,"R",72448,"R",0,"R",0,"R",0,"R",0,"R",19278,"R",19278,"R",241463,"R",113743,"R",173827,"R",173827,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",596492,"R",379296,"R",0,"R",84356,"R",45656,"Z",0,"R",87184,"A",,"A",,-2
486521,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",30000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",30000,"Z",0,"Z",0,"Z",0,"R",30000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",30000,"R",15500,"R",5000,"Z",0,"Z",0,"Z",0,"Z",0,"R",5000,"R",5000,"R",500,"R",500,"R",1000,"R",1000,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",22000,"R",11500,"Z",0,"R",1000,"R",4000,"R",250,"R",5250,"A",,"A",,-2
486530,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",676765,"R",0,"R",0,"R",0,"R",0,"R",0,"R",676765,"R",0,"R",0,"R",0,"R",2038131,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",185603,"A",,"A",,"R",1399662,"R",3623396,"R",1456507,"R",1298393,"R",0,"R",0,"R",0,"R",0,"R",582047,"R",0,"R",0,"R",0,"R",1569943,"R",180759,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",3608497,"R",1479152,"R",9806,"R",2024578,"R",71420,"R",23541,"R",0,"A",,"A",,-2
486558,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",957953,"R",29464,"R",128548,"R",128548,"Z",0,"R",1000,"R",1116965,"Z",0,"Z",0,"Z",0,"R",5541395,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6988,"Z",0,"A",,"A",,"R",0,"R",5548383,"R",1312903,"R",847263,"Z",0,"Z",0,"Z",0,"Z",0,"R",741851,"R",447591,"R",841301,"R",549691,"R",598241,"R",447445,"A",,"A",,"Z",0,"A",,"A",,"R",2538266,"R",0,"R",6032562,"R",2291990,"R",305659,"R",896648,"R",45631,"Z",0,"R",2492634,"A",,"A",,-2
486567,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",637790,"Z",0,"Z",0,"Z",0,"Z",0,"R",15116,"R",652906,"Z",0,"Z",0,"Z",0,"R",1884657,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",233701,"A",,"A",,"R",0,"R",2118358,"R",920836,"R",398098,"Z",0,"Z",0,"Z",0,"Z",0,"R",61229,"R",54660,"R",177252,"R",158683,"R",292668,"R",129465,"A",,"A",,"Z",0,"A",,"A",,"R",486810,"R",0,"R",1938795,"R",740906,"R",89035,"R",66061,"R",81584,"R",0,"R",961209,"A",,"A",,-2
486576,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",588893,"R",21050,"R",0,"R",0,"R",0,"R",0,"R",609943,"R",0,"R",0,"R",0,"R",1565340,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",1565340,"R",279146,"R",169079,"Z",0,"R",0,"Z",0,"R",0,"R",16410,"R",0,"R",308072,"R",22763,"R",948056,"R",337048,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1551684,"R",528890,"R",132223,"R",686553,"R",25440,"R",0,"R",178578,"A",,"A",,-2
486619,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",153963,"R",0,"R",0,"R",0,"R",0,"R",0,"R",153963,"R",0,"R",0,"R",0,"R",390812,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",94650,"A",,"A",,"R",0,"R",485462,"R",89565,"R",89565,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38599,"R",38599,"R",121612,"R",0,"A",,"A",,"R",0,"A",,"A",,"R",88117,"R",7091,"R",337893,"R",135255,"R",0,"R",6756,"R",2143,"R",6966,"R",186773,"A",,"A",,-2
486691,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",489063,"R",9000,"R",6764,"R",6764,"R",0,"R",7000,"R",511827,"R",0,"R",0,"R",0,"R",1072974,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",149423,"A",,"A",,"R",206116,"R",1428513,"R",926244,"R",219607,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53104,"R",45076,"R",165875,"R",68000,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1145223,"R",332683,"R",59252,"R",320598,"R",73989,"R",0,"R",358701,"A",,"A",,-2
486707,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",765853,"R",44300,"R",2500,"R",0,"R",2500,"R",26712,"R",839365,"R",0,"R",0,"R",0,"R",2278103,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",2278103,"R",463958,"R",185583,"R",0,"R",0,"R",0,"R",0,"R",154653,"R",61861,"R",154653,"R",61861,"R",773261,"R",309305,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1546525,"R",618610,"R",77326,"R",80744,"R",0,"R",0,"R",769845,"A",,"A",,-2
486716,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",459508,"R",15780,"R",4793,"R",0,"R",4793,"R",17847,"R",497928,"R",0,"R",0,"R",0,"R",1574364,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",1574364,"R",359851,"R",143940,"R",0,"R",0,"R",0,"R",0,"R",119950,"R",47980,"R",119950,"R",47980,"R",599752,"R",239901,"A",,"A",,"R",0,"A",,"A",,"R",0,"R",0,"R",1199503,"R",479801,"R",59975,"R",115291,"R",0,"R",0,"R",544436,"A",,"A",,-2
486734,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",521163,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",521163,"Z",0,"Z",0,"Z",0,"R",1838048,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"A",,"A",,"R",0,"R",1838048,"R",464496,"R",296822,"Z",0,"Z",0,"Z",0,"Z",0,"R",24447,"R",15622,"R",254566,"R",66796,"R",762153,"R",148718,"A",,"A",,"Z",0,"A",,"A",,"R",0,"R",0,"R",1505662,"R",527958,"R",18497,"R",288992,"R",13113,"Z",0,"R",657102,"A",,"A",,-2
486752,"R",660417,"R",0,"R",65857,"R",0,"R",388226,"R",0,"R",272191,"R",660417,"R",0,"R",0,"R",342087,"R",0,"R",0,"R",342087,"R",276230,"R",65857,"R",1170330,"R",1090541,"R",0,"R",79789,"R",0,"R",573200,"R",-380798,"R",272191,"R",372124,"R",2200,"R",15740,"R",0,"R",15740,"R",14864,"R",404928,"R",0,"R",0,"R",0,"R",1170330,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",1170330,"R",327162,"R",130865,"R",0,"R",0,"R",0,"R",0,"R",109054,"R",43622,"R",109054,"R",43622,"R",545271,"R",218107,"R",0,"R",0,"R",0,"A",,"A",,"R",0,"R",0,"R",1090541,"R",436216,"R",54527,"R",141553,"R",0,"R",0,"R",458245,"A",,"A",,-2
